"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"54";3,22;0,0834;"";10;"ACE;CXCL12;GCLC;GPR155;IGFBP4;LPAR6;MAF;PRKACB;SRGAP3;VCAM1"
"55";3,21;0,0833;"MAFK (directAnnotation). ";7;"C1QB;CLIC2;LYVE1;MAF;PRKACB;SLC7A8;TMEM37"
"56";3,2;0,0831;"STAT1 (directAnnotation). ";21;"A2M;ADORA3;C1orf54;C1QB;C1QC;CCL24;CCND1;CLIC2;EGR2;ENPP2;FCHO2;FRMD4A;FUT1;GPR155;IGF1;LGALS3BP;LYVE1;PDK4;PIK3IP1;PRKACB;TPM1"
"57";3,18;0,0828;"STAT5A (directAnnotation). ";12;"A2M;C1QC;CCND1;CD209;CLIC2;EGR2;ENPP2;GPR155;IGF1;LGALS3BP;PDK4;TPM1"
"58";3,18;0,0828;"CIC (inferredBy_Orthology). ";27;"C1QA;C1QB;C1QC;CD163L1;CFH;CLIC2;FOLR2;FRMD4A;FRMD4B;GCNT1;IGF1;LPAR6;LYVE1;MAF;OLFML2B;OSBPL1A;P2RY6;PRKACB;RND3;SESN1;SLC7A8;SLCO2B1;STAB1;STON2;TMEM37;VCAM1;VSIG4"
"59";3,17;0,0827;"GATA1; GATA2; GATA3 (inferredBy_Orthology). ";14;"A2M;ACE;CCND1;DNAJC5B;FILIP1L;FOLR2;FRMD4B;KCNMA1;LPAR6;MAF;NRP1;PIK3IP1;SLC7A8;STAB1"
"60";3,17;0,0827;"TEAD1; TEAD2; TEAD3; TEAD4 (inferredBy_Orthology). ";12;"A2M;ADAMDEC1;AXL;C2;CCND1;CFH;CLIC2;FRMD4A;IGF1;ITM2C;SLCO2B1;TPM1"
"61";3,16;0,0825;"SRF (inferredBy_Orthology). ";13;"AP2A2;C1QA;C1QC;CMKLR1;DNAJC5B;EGR2;FCHO2;IGF1;LIMA1;OLFML2B;PLTP;SLC7A8;TPM1"
"62";3,16;0,0825;"ZNF729 (directAnnotation). ";21;"ACE;ADAMDEC1;BCO2;CD209;CLIC2;CMKLR1;DNASE1L3;FRMD4B;GCLC;GCNT1;IGFBP4;ITM2C;LIPA;LPAR6;MAF;OTOA;PER3;RND3;SLCO2B1;SRGAP3;VMO1"
"63";3,16;0,0825;"IRF7; IRF8 (directAnnotation). ";12;"ADORA3;C1QA;C1QB;CD163L1;CLIC2;DNASE1L3;EGR2;ENPP2;FILIP1L;LIPA;P2RY6;PRKACB"
"64";3,16;0,0825;"";25;"A2M;ACE;BCO2;C1orf54;C2;DNASE1L3;EGR2;FILIP1L;FOLR2;FRMD4A;GCLC;IGF1;IGFBP4;KCNMA1;LIMA1;LYVE1;MAF;ME1;OSBPL1A;OTOA;PDK4;PRKACB;RND3;SLC7A8;TMEM26"
"65";3,14;0,0821;"";26;"A2M;ADORA3;APOE;C1orf54;C1QA;CMKLR1;DNAJC5B;EGR2;FILIP1L;FRMD4A;FRMD4B;FUT1;GAL3ST4;GFRA2;IGF1;LGALS3BP;LYVE1;MGAT4A;NRP1;OSBPL1A;PLTP;PLXDC1;PRKACB;SIGLEC1;STON2;VCAM1"
"66";3,12;0,0819;"HNF4A (directAnnotation). ";11;"ACP2;APOE;BCO2;CXCL12;FILIP1L;IGFBP4;KCNMA1;PLTP;SERPINF1;SLCO2B1;TMEM26"
"67";3,12;0,0819;"MAFK (directAnnotation). ";7;"CLIC2;LYVE1;MAF;ME1;PRKACB;SLC7A8;TMEM37"
"68";3,11;0,0818;"TEAD1; TEAD2; TEAD3; TEAD4 (inferredBy_Orthology). ";11;"A2M;ADAMDEC1;AXL;C2;CCND1;CFH;FRMD4A;IGF1;ITM2C;SLCO2B1;TPM1"
"69";3,11;0,0818;"";10;"ENPP2;FILIP1L;FRMD4B;GPR82;IGF1;MAF;OTOA;PIK3IP1;RND3;SLCO2B1"
"70";3,1;0,0817;"ZNF853 (inferredBy_Orthology). ";22;"ACE;ADAMDEC1;ANTXR1;CD84;CFH;CLIC2;CTTNBP2;DAB2;GCLC;GPR82;KCNMA1;LIMA1;MAF;MGAT4A;OLFML2B;OTOA;P2RY6;PRKACB;RND3;STON2;TPM1;VCAM1"
"71";3,1;0,0816;"";19;"AXL;C2;CCL24;CLIC2;ENPP2;FCHO2;FRMD4A;GATM;GPR34;KCNMA1;LIMA1;LPAR6;OLFML2B;OSBPL1A;PIK3IP1;PRKACB;SLC7A8;SLCO2B1;SRGAP3"
"72";3,09;0,0815;"SIX3 (directAnnotation). ";12;"ACE;APOE;GCLC;IGFBP4;ITM2C;KCNMA1;OSBPL1A;SLC40A1;SLC7A8;STAB1;STON2;TPM1"
"73";3,09;0,0814;"";18;"C1QA;C1QC;C2;CENPE;CFH;EGR2;FRMD4A;GALM;GCNT1;GPR82;LYVE1;MAF;OLFML2B;P2RY6;QPRT;SESN1;SLC7A8;TPM1"
"74";3,08;0,0814;"SIX6 (directAnnotation). ";15;"ACE;APOE;FILIP1L;FRMD4A;GCLC;IGFBP4;KCNMA1;LPAR6;OSBPL1A;PER3;SLC40A1;SLC7A8;STAB1;STON2;TPM1"
"75";3,08;0,0813;"JUND (directAnnotation). ";23;"ACE;APOE;C1orf54;CCND1;CMKLR1;DNAJC5B;EGR2;FRMD4A;FUT1;GCLC;GPR155;ITM2C;MERTK;MGAT4A;NRP1;OSBPL1A;P2RY6;PLXDC1;SLC40A1;SLC7A8;SRGAP3;STAB1;WWP1"
"76";3,08;0,0813;"BACH1 (directAnnotation). ";10;"CCDC152;CCL24;CLIC2;LYVE1;MAF;ME1;PRKACB;SLC7A8;TMEM37;VCAM1"
"77";3,08;0,0813;"POLR2A (directAnnotation). ";7;"ACE;FILIP1L;GCLC;IGFBP4;KCNMA1;PER3;TPM1"
"78";3,08;0,0813;"ZNF362 (directAnnotation). ";16;"ADORA3;APOE;DNAJC5B;EGR2;FRMD4A;GCLC;GCNT1;GPR34;IGF1;LIMA1;LINC00996;PLD3;PRKACB;SIGLEC1;SLC7A8;TPM1"
"79";3,07;0,0812;"";37;"A2M;APOC1;C1orf54;CENPE;CMKLR1;ENPP2;FILIP1L;FOLR2;FRMD4A;FRMD4B;FUT1;GPR155;GPR82;IGF1;IGFBP4;ITM2C;KCNMA1;LGALS3BP;LILRB5;LIMA1;MAF;OTOA;P2RY6;PDK4;PIK3IP1;PRKACB;RND3;S100B;SESN1;SIGLEC1;SLC7A8;SLCO2B1;SRGAP3;STAB1;STON2;VSIG4;WWP1"
"80";3,07;0,0812;"CTCF (directAnnotation). ";12;"C1orf54;CCND1;ENPP2;FRMD4B;GALM;IGF1;IGFBP4;ITM2C;LIMA1;SIGLEC1;SLC7A8;TPM1"
"81";3,07;0,0811;"";14;"ADAMDEC1;C2;CLIC2;DNASE1L3;ENPP2;FILIP1L;FRMD4A;GALM;GCLC;LIMA1;OSBPL1A;P2RY6;SRGAP3;WWP1"
"82";3,07;0,0811;"ZNF285 (directAnnotation). ";33;"ACE;ANTXR1;BCO2;C1orf54;C1QA;CD163L1;CD209;CD84;CFH;CTTNBP2;EGR2;ENPP2;FILIP1L;FRMD4A;GALM;GCNT1;GIMAP8;GPR34;GPR82;IGF1;KCNMA1;LILRB5;LPAR6;OLFML2B;OSBPL1A;PRKACB;RND3;SERPINF1;SLC7A8;TMEM26;TPM1;VCAM1;WWP1"
"83";3,07;0,0811;"STAT4 (directAnnotation). ";21;"A2M;C1orf54;C1QC;CCND1;CFH;CLIC2;EGR2;ENPP2;FRMD4A;GCNT1;GPR155;IGF1;ITM2C;LGALS3BP;LPAR6;LYVE1;PDK4;PIK3IP1;PRKACB;SLC7A8;TPM1"
"84";3,06;0,081;"STAT1 (directAnnotation). ";10;"A2M;C1QB;C1QC;CCND1;CLIC2;ENPP2;GPR155;IGF1;LGALS3BP;TPM1"
"85";3,06;0,081;"";12;"ADAMDEC1;C1QA;CLIC2;ENPP2;FILIP1L;FN3K;FRMD4A;LIMA1;OSBPL1A;PRKACB;SRGAP3;STON2"
"86";3,06;0,081;"";13;"A2M;CCDC152;CCND1;CD209;EGR2;ENPP2;FRMD4A;GCNT1;KCNMA1;OSBPL1A;PRKACB;TPM1;VCAM1"
"87";3,06;0,081;"";12;"ADAMDEC1;C2;CLIC2;FCHO2;FILIP1L;FRMD4A;GCLC;OSBPL1A;P2RY6;PRKACB;SRGAP3;WWP1"
"88";3,06;0,0809;"CCNT2 (directAnnotation). ";30;"ADORA3;APOE;CCND1;DNAJC5B;EGR2;FOLR2;FRMD4A;FRMD4B;GATM;GPR155;IGF1;IGFBP4;ITGA9;ITM2C;KCNMA1;LYVE1;MGAT4A;NRP1;OSBPL1A;OTOA;P2RY6;PIK3IP1;RND3;SERPINF1;SLC7A8;SLCO2B1;STAB1;TMEM26;TPM1;VCAM1"
"89";3,05;0,0809;"";10;"C1orf54;EGR2;FILIP1L;FRMD4A;IGFBP4;NRP1;PRKACB;SERPINF1;SLC7A8;WWP1"
"90";3,05;0,0809;"ZFP1 (directAnnotation). ";13;"A2M;ACE;C2;DNAJC5B;FILIP1L;FRMD4A;GALM;IGF1;LYVE1;OSBPL1A;P2RY6;PRKACB;TPM1"
"91";3,05;0,0808;"";9;"A2M;AXL;C1QB;C1QC;ENPP2;FRMD4A;LYVE1;PRKACB;TPM1"
"92";3,05;0,0808;"SPIC (directAnnotation). ";10;"A2M;C1orf54;C1QA;C1QB;C1QC;CCL24;CD163L1;LYVE1;PRKACB;SRGAP3"
"93";3,05;0,0808;"SPIC (directAnnotation). ";11;"A2M;C1orf54;C1QA;C1QB;C1QC;CCL24;CD163L1;ITM2C;LYVE1;PRKACB;SRGAP3"
"94";3,03;0,0806;"SRF (directAnnotation). ";6;"A2M;EGR2;FILIP1L;LIMA1;RND3;TPM1"
"95";3,03;0,0805;"";11;"C1QA;EGR2;FCHO2;FRMD4A;FRMD4B;OSBPL1A;PIK3IP1;PLTP;SLC7A8;STON2;VCAM1"
"96";3,02;0,0804;"ZNF652 (directAnnotation). ";32;"A2M;ACE;ADORA3;APOC1;AXL;C1orf54;C2;CCL24;CLIC2;CTTNBP2;DNAJC5B;ENPP2;FOLR2;FRMD4A;GALM;IGF1;KCNMA1;LIMA1;LPAR6;MAF;OLFML2B;OSBPL1A;P2RY6;PRKACB;RND3;SERPINF1;SLC7A8;STON2;TMEM37;VCAM1;VMO1;VSIG4"
"97";3,02;0,0804;"";11;"ACE;CCND1;ENPP2;FCHO2;IGFBP4;KCNMA1;LIMA1;MAF;PER3;PRKACB;TPM1"
"98";3,02;0,0803;"STAT1; STAT2; STAT3; STAT4; STAT5A; STAT5B; STAT6 (inferredBy_Orthology). ";10;"C1QC;CCND1;CD209;CLIC2;EGR2;ENPP2;IGF1;LGALS3BP;PDK4;TPM1"
"99";3,02;0,0803;"MAFA (inferredBy_Orthology). ";8;"CLIC2;LYVE1;MAF;ME1;PRKACB;SESN1;SLC7A8;TMEM37"
"100";3,01;0,0803;"PRDM1 (directAnnotation). ";15;"ANTXR1;AXL;C1orf54;C1QC;CCND1;CXCL12;ENPP2;FILIP1L;FRMD4A;GAL3ST4;IGF1;P2RY6;PRKACB;RND3;VCAM1"
"101";3,01;0,0803;"";13;"C1orf54;C2;CMKLR1;DNAJC5B;EGR2;FCHO2;GCLC;GPR82;NRP1;SLC7A8;SLCO2B1;SRGAP3;VSIG4"
"102";3;0,0801;"";6;"FILIP1L;MERTK;PIK3IP1;PLTP;RND3;SLC7A8"
"103";NA;NA;NA;NA;NA
"104";NA;NA;NA;NA;NA
"105";NA;NA;NA;NA;NA
"106";NA;NA;NA;NA;NA
"107";NA;NA;NA;NA;NA
"108";NA;NA;NA;NA;NA
"109";NA;NA;NA;NA;NA
"110";NA;NA;NA;NA;NA
"111";NA;NA;NA;NA;NA
"112";NA;NA;NA;NA;NA
"113";NA;NA;NA;NA;NA
"114";NA;NA;NA;NA;NA
"115";NA;NA;NA;NA;NA
"116";NA;NA;NA;NA;NA
"117";NA;NA;NA;NA;NA
"118";NA;NA;NA;NA;NA
"119";NA;NA;NA;NA;NA
"120";NA;NA;NA;NA;NA
"121";NA;NA;NA;NA;NA
"122";NA;NA;NA;NA;NA
"123";NA;NA;NA;NA;NA
"124";NA;NA;NA;NA;NA
"125";NA;NA;NA;NA;NA
"126";NA;NA;NA;NA;NA
"127";NA;NA;NA;NA;NA
"128";NA;NA;NA;NA;NA
"129";NA;NA;NA;NA;NA
"130";NA;NA;NA;NA;NA
"131";NA;NA;NA;NA;NA
"132";NA;NA;NA;NA;NA
"133";NA;NA;NA;NA;NA
"134";NA;NA;NA;NA;NA
"135";NA;NA;NA;NA;NA
"136";NA;NA;NA;NA;NA
"137";NA;NA;NA;NA;NA
"138";NA;NA;NA;NA;NA
"139";NA;NA;NA;NA;NA
"140";NA;NA;NA;NA;NA
"141";NA;NA;NA;NA;NA
"142";NA;NA;NA;NA;NA
"143";NA;NA;NA;NA;NA
"144";NA;NA;NA;NA;NA
"145";NA;NA;NA;NA;NA
"146";NA;NA;NA;NA;NA
"147";NA;NA;NA;NA;NA
"148";NA;NA;NA;NA;NA
"149";NA;NA;NA;NA;NA
"150";NA;NA;NA;NA;NA
"151";NA;NA;NA;NA;NA
"152";NA;NA;NA;NA;NA
"153";NA;NA;NA;NA;NA
"154";NA;NA;NA;NA;NA
"155";NA;NA;NA;NA;NA
"156";NA;NA;NA;NA;NA
"157";NA;NA;NA;NA;NA
"158";NA;NA;NA;NA;NA
"159";NA;NA;NA;NA;NA
"160";NA;NA;NA;NA;NA
"161";NA;NA;NA;NA;NA
"162";NA;NA;NA;NA;NA
"163";NA;NA;NA;NA;NA
"164";NA;NA;NA;NA;NA
"165";NA;NA;NA;NA;NA
"166";NA;NA;NA;NA;NA
"167";NA;NA;NA;NA;NA
"168";NA;NA;NA;NA;NA
"169";NA;NA;NA;NA;NA
"170";NA;NA;NA;NA;NA
"171";NA;NA;NA;NA;NA
"172";NA;NA;NA;NA;NA
"173";NA;NA;NA;NA;NA
"174";NA;NA;NA;NA;NA
"175";NA;NA;NA;NA;NA
"176";NA;NA;NA;NA;NA
"177";NA;NA;NA;NA;NA
"178";NA;NA;NA;NA;NA
"179";NA;NA;NA;NA;NA
"180";NA;NA;NA;NA;NA
"181";NA;NA;NA;NA;NA
"182";NA;NA;NA;NA;NA
"183";NA;NA;NA;NA;NA
"184";NA;NA;NA;NA;NA
"185";NA;NA;NA;NA;NA
"186";NA;NA;NA;NA;NA
"187";NA;NA;NA;NA;NA
"188";NA;NA;NA;NA;NA
"189";NA;NA;NA;NA;NA
"190";NA;NA;NA;NA;NA
"191";NA;NA;NA;NA;NA
"192";NA;NA;NA;NA;NA
"193";NA;NA;NA;NA;NA
"194";NA;NA;NA;NA;NA
"195";NA;NA;NA;NA;NA
"196";NA;NA;NA;NA;NA
"197";NA;NA;NA;NA;NA
"198";NA;NA;NA;NA;NA
"199";NA;NA;NA;NA;NA
"200";NA;NA;NA;NA;NA
